8 	 20944.0 	 20944.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
9 	 20899.0 	 20899.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
10 	 25441.0 	 25441.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
11 	 36384.0 	 36384.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
12 	 54112.0 	 54112.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
13 	 75672.0 	 75672.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
14 	 98717.0 	 98717.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
15 	 113788.0 	 113788.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
16 	 121014.0 	 121014.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
17 	 135097.0 	 135097.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
18 	 152600.0 	 152600.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
19 	 162637.0 	 162637.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
20 	 170913.0 	 170913.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
21 	 175657.0 	 175657.0 	 11.3 	 1.2 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
22 	 179287.0 	 179287.0 	 11.3 	 1.2 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
23 	 174594.0 	 174594.0 	 12.3 	 1.3 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
24 	 176804.0 	 176804.0 	 12.3 	 1.3 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
25 	 172384.0 	 172384.0 	 13.8 	 1.1 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
26 	 169600.0 	 169600.0 	 13.8 	 1.1 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
27 	 171613.0 	 171613.0 	 14.7 	 1.6 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
28 	 176339.0 	 176339.0 	 14.7 	 1.6 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
29 	 174653.0 	 174653.0 	 15.6 	 1.3 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
30 	 172874.0 	 172874.0 	 15.6 	 1.3 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
31 	 176125.0 	 176125.0 	 16.2 	 0.6 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
32 	 175271.0 	 175271.0 	 16.2 	 0.6 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
33 	 174859.0 	 174859.0 	 15.5 	 1.3 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
34 	 162913.0 	 162913.0 	 15.5 	 1.3 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
35 	 143751.0 	 143751.0 	 13.7 	 1.2 	 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
36 	 129751.0 	 129751.0 	 13.7 	 1.2 	 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
37 	 129754.0 	 129754.0 	 12.3 	 0.9 	 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
38 	 138213.0 	 138213.0 	 12.3 	 0.9 	 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
39 	 144181.0 	 144181.0 	 12.2 	 0.9 	 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
40 	 144322.0 	 144322.0 	 12.2 	 0.9 	 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
